Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,confidence
1211,B005O072PC,A4BUVWK8SXR7Z,Granny,9,10,1,1206489600,Not like the picture,not happy with the product  once they were cooked the potatoes were flat and didnt look any thing like the product picture that was seen  the shipping cost as much as the potatoes did,NEGATIVE,100.0
1212,B005O072PC,ATSAX8ZTAX58B,Kevin Blumenstock,6,7,5,1152403200,Now this is my kind of Potato with Steak,i love to order these type of cooked potatoes and they are so great with a steak,POSITIVE,100.0
1213,B005O072PC,A3DGMXQVIT6R31,Tendaena,3,3,4,1194134400,Tasty and easy to make,i really like this product  it tasted great and only took a few minutes to make in the microwave,POSITIVE,98.1
1214,B005O072PC,A37REIKYSHU4ZF,Miles Hiniker,3,3,5,1199750400,Very Good,very good side dish easy to make easy to eat  as others have said needs a little spice but other than that they are delicious,POSITIVE,99.9
1215,B005O072PC,AWZ1C2FT0L3W9,Sandy,5,6,5,1156982400,Potatoes,excellent  will order again  its nice to be able to order omaha items from amazon because amazon ships sooo fast and payments are so convenient,POSITIVE,99.2
1216,B005O072PC,A2SBZQR76C5TXB,T. Trujillo,2,2,5,1287619200,"Tasty, and perfect sized.",i was surprised at the size of these potatoes i have bought them at my local grocery store before and was disappointed that they were so small these are perfect tasty cook just right love em,POSITIVE,99.9
1217,B005O072PC,A37REIKYSHU4ZF,Miles Hiniker,2,2,3,1199750400,Yum,these potatoes are good  but i dont know if id get them again  the garlic taste to me was off and strong  and i love garlic  hoping i just got an off batch,POSITIVE,74.1
1218,B005O072PC,A1P70MC7XXRFX8,"Russell M. Aldred ""Trackertech""",2,2,4,1199059200,Tasty,excellent and tasty though i thought not enough garlic so i added more when i order garlic i guess i expect more of it  but perfect if you have guests as it will never offend anyone omaha always is sure to do everything to please their customers a premier company hard to find anymore,POSITIVE,100.0
1219,B005O072PC,A2J3CWYRKKY59X,"L. Manlief ""bellaluna""",4,5,4,1159660800,"Quick, easy, taste great",we had these along with omaha prime rib both were great two where plenty to fill up made them in toaster oven in less then  minutes,NEGATIVE,88.3
1220,B005O072PC,A3UAV8WK31RJY5,"Captain Cap ""Captain Cap""",1,1,4,1341878400,A+,i received  of these in my first ever omaha steaks order that i received today i wasnt sure what to expect but so far ive been pleased i tore the plastic open put the frozen potato on a baking sheet in the oven and put it on   minutes later it was done and turned out being delicious the cheese filling was crispy ontop and the potato itself underneath was nice and soft no way would they come out as good if put in the microwave so id say oven cooking these is definitely the way to go now you can obviously make your own stuffed baked potatoes for far cheaper then what omaha charges for these alone but as long as you get a good deal on the omaha website these simply make a great addition to any omaha steaks order as delicious are they are though i wouldnt order a box of just these off the site due to the added shipping costs but like i said as long as theyre part of a nicely priced packaged deal ill definitely take them actually i probably wouldnt order any packaged deal in the future from omaha that didnt include these a big plus at least for me is if you check the ingredients list on these theres no partially hydrogenated oils so theres no traces of trans fats which is very rare with stuffed baked potatoes also no high fructose corn syrup which is another rarity on a food product like this and is always a plus if you make your own or buy them frozen from your grocery store for example chances are the butter used sour cream etc will be full of chemicals trans fats  high fructose corn syrup these not so much so there is a definite degree of quality with omahas stuffed baked potatoes each potato does have  grams of saturated fat which is  the drv but thats obviously to be expected with anything that contains bacon cheese and sour cream i was also expecting there to be no fiber but it turns out theres grams of fiber per baked potato half another plus overall the stuffed baked potato was very tasty and actually relatively healthy being made with quality ingredients,NEGATIVE,97.5
1221,B005O072PC,AVCA516CFZ9HF,S. Fowler,1,1,5,1335139200,so good!,these potatoes are really very good  my husband and i both love them  and way too easy  we will be buying more of these,POSITIVE,97.5
1222,B005O072PC,ALPB765XCHABX,P.D.,1,1,5,1329523200,These are the best hash browns!!!!!!!!!!,i got these in the mail today i know right sounds so weird to say i got hash browns in the mail haha  come in dry ice cooler and were in box all in their own lil plastic bags  just stick them on a baking sheet for  min at  degrees  when you get them out of the oven you smell the cheese and it has nice crunchy outside with creamy potato inside if you want the best side dish to your steak or other meat hey could even use for breakfast with some eggs and sausage your choice this get a  for taste  for presentation buy these now great price too thanks for your time and thank you omaha steaks the best at great prices,NEGATIVE,99.1
1223,B005O072PC,A1ONWQH8IQKWKH,Daphne,1,1,4,1325548800,Au Gratin Potatoes,january  br br i purchased these potatoes from omaha steaks online last week i was not sure what to expect  the au gratin potatoes i had seen and tasted before were sliced potatoes with globbs of gooey cheese sauce and by the looks of them this certainly wasnt it  i opened the box and got out my skillet the first thing that i noticed is that these things were huge  like a gigantic tater tot i browned them on both sides about  minutes each to my surprise they were very tasty texture was light fluffy and the potatoes tasted extra fresh  not frozen or freezer burned i liked them alot i think these are perfect for kids  none of the flavors were overpowering and great texture  i give these  stars,POSITIVE,71.2
1224,B005O072PC,A36TDCR3BJZNS6,shannonsebastian,1,1,5,1320710400,So Good!,so so good  delicious easy to prepare food  i would definitely order again  had a gourmet taste and took only minutes to get ready  yum,POSITIVE,99.8
1225,B005O072PC,A3PVRBBGCSGP0Y,Mr. Paul E. Boulet,1,1,4,1292976000,tasted ok.... a bit overpriced tho,i like em but nothing unique about the flavor  basically saves you from having to make them at home a little pricey but for a treat what the heck,POSITIVE,99.7
1226,B005O072PC,A21T963HSJXVGX,"redbehelit ""redbehelit""",1,1,4,1196380800,They're pretty good.,they taste pretty good i eat one of these with some of the poultry selections from omaha steaks it makes a great meal,POSITIVE,100.0
1227,B005O072PC,AWFA4158DDDWC,Marney,0,0,5,1347321600,Easy for a single lifestyle,these potatoes are pretty good they can be eaten alone or served with a meal really like potatoes and this is an easy choice,POSITIVE,99.9
1228,B005O072PC,A3TF6OME7HCF5F,Aja,0,0,3,1334620800,Unimpressed,omaha steaks   oz stuffed baked potatoesbr  br the stuffed baked potatoes were unimpressive andbr lacking in flavorbr br i tasted no bacon or chivesbr br however they do make an attractive addition to abr meal,NEGATIVE,98.8
1229,B005O072PC,A2CJGVAHVZGJIP,"Dannyboy ""Dannyboy""",0,0,3,1324771200,Mashed Taters,potatoes were good two  oz trays will be enough for  adults so really not worth the money honestly  for two little trays is a lot even for the ease and quality like i said they were good and easy to prepare and thankfully only four of us for xmas dinner today or i wouldnt have had enough  oz of potatoes sounds bigger then it is lol not omahas fault,NEGATIVE,99.2
1230,B005O072PC,A14L15JM990MBP,"David Barnes ""Scenic City Dave""",0,0,5,1287014400,Taters ...,i prepare these baked potatoes in a toaster oven they are the perfect compliment to a hamburger steak or chicken entree try them youll like them,POSITIVE,99.6
1231,B005O072PC,A1KTOS2XRCSCYE,"Litlal ""Litlal""",0,0,5,1279929600,Omaha Chicken and Stuffed Baked Potatoies,very good transaction and omaha food was sent properly  i already left one feedback,POSITIVE,98.9
1232,B005O072PC,ACTRNPJW3RPUI,"purple1 ""purple1""",0,0,5,1268265600,Stuffed Baked Potatoes,these potatoes are very good along with all their steaks and hamburgers  i would definately recommend omaha steaks to anyone looking for a gourmet dinner at a reasonable price,POSITIVE,100.0
1233,B006QFTT4Q,A2C0UAQR4I25P6,JY,0,0,5,1325203200,Big fan!,im a big fan of outburst energy bites and the peanut ones are probably my favorite theyre reasonably priced and a great snack think of peanut mms and a coffee all at once since they taste so good it is very tempting to eat the whole box they claim its a lot of caffeine but it doesnt feel like more than a big coffee or a large energy drink so i usually give in to the temptationbr br i highly recommend these,POSITIVE,99.9
